customer_id,tenure_months,monthly_charges,usage_minutes,support_calls,payment_delay_days,contract_type,autopay,num_services,satisfaction_score,signup_channel,marketing_segment,favorite_color,lucky_number,churn
CUST100713,54,124.18,407,1,0.0,month-to-month,1,4,8.0,organic,C,yellow,60,0
CUST100714,38,40.4,466,3,4.4,month-to-month,1,4,4.2,ads,B,red,89,0
CUST100715,51,82.96,586,4,0.0,month-to-month,1,5,5.0,ads,B,white,7,0
CUST100716,36,115.9,432,7,0.0,two-year,0,3,5.5,ads,A,black,92,0
CUST100717,16,58.76,361,0,1.4,month-to-month,1,2,3.4,ads,C,black,86,1
CUST100718,61,32.73,513,4,0.0,month-to-month,0,1,5.7,partner,C,blue,17,0
CUST100719,21,91.54,578,2,3.1,month-to-month,1,4,10.0,ads,C,red,34,0
CUST100720,19,73.41,577,5,4.7,one-year,1,3,4.1,partner,A,red,86,0
CUST100721,12,78.69,511,5,11.0,one-year,0,2,3.6,ads,B,black,64,1
CUST100722,5,127.6,625,4,0.1,month-to-month,0,1,6.8,ads,A,red,52,1
CUST100723,44,72.77,443,4,4.1,month-to-month,1,4,9.0,ads,B,green,10,0
CUST100724,48,95.88,360,1,5.1,month-to-month,1,4,6.5,organic,C,white,66,0
CUST100725,49,134.22,240,3,2.9,one-year,0,4,6.0,organic,B,green,76,0
CUST100726,48,103.83,292,1,0.0,month-to-month,1,1,4.4,referral,A,red,70,0
CUST100727,36,115.16,481,4,1.3,month-to-month,1,4,6.5,organic,A,black,18,1
CUST100728,30,103.68,481,5,12.1,month-to-month,1,2,6.1,partner,B,red,62,1
CUST100729,33,69.94,609,5,8.7,month-to-month,0,5,7.3,ads,C,red,4,0
CUST100730,12,34.44,506,4,7.3,two-year,1,5,5.7,referral,B,green,42,0
CUST100731,33,70.09,475,4,3.0,month-to-month,1,3,4.7,organic,A,white,87,0
CUST100732,19,98.86,347,4,0.6,one-year,1,3,5.4,partner,A,green,41,1
CUST100733,46,23.74,574,4,3.9,month-to-month,0,2,4.4,ads,C,black,18,0
CUST100734,42,124.99,735,0,0.0,one-year,1,5,9.5,organic,A,blue,34,0
CUST100735,39,135.45,379,6,8.0,two-year,1,3,8.3,referral,A,blue,78,0
CUST100736,28,24.08,324,4,1.4,month-to-month,0,4,4.8,ads,A,green,53,1
CUST100737,38,92.27,332,1,0.0,month-to-month,1,3,8.2,referral,A,black,50,0
CUST100738,72,142.63,634,4,0.0,one-year,1,4,7.8,ads,C,red,19,0
CUST100739,62,81.26,519,1,0.0,two-year,0,4,9.8,referral,A,green,52,0
CUST100740,1,133.68,431,2,9.9,month-to-month,0,2,3.4,ads,A,blue,44,1
CUST100741,43,45.46,494,2,5.6,month-to-month,0,3,1.8,ads,B,white,69,0
CUST100742,46,30.99,211,6,6.6,one-year,0,3,5.2,ads,B,yellow,68,1
CUST100743,32,130.41,643,4,2.4,two-year,0,3,7.4,referral,A,green,15,0
CUST100744,47,81.45,511,2,0.0,one-year,0,4,7.7,organic,C,yellow,88,0
CUST100745,27,63.72,530,3,10.4,month-to-month,1,3,4.5,organic,A,red,78,1
CUST100746,68,91.5,362,4,10.7,one-year,1,2,5.7,ads,A,blue,98,0
CUST100747,15,115.17,263,6,8.3,month-to-month,0,1,3.6,partner,A,green,30,1
CUST100748,31,83.04,446,1,0.0,one-year,0,1,4.9,ads,C,yellow,66,0
CUST100749,13,65.29,488,2,7.3,one-year,0,1,2.8,organic,C,white,75,1
CUST100750,3,137.08,442,1,7.7,one-year,0,4,6.9,organic,C,blue,55,0
CUST100751,53,100.88,539,2,1.3,month-to-month,0,1,2.9,ads,C,red,76,0
CUST100752,7,100.2,307,8,4.8,month-to-month,1,4,5.3,referral,A,yellow,98,1
CUST100753,52,97.23,305,2,0.0,one-year,0,3,8.2,referral,C,yellow,58,0
CUST100754,1,65.91,317,4,2.7,two-year,0,3,6.8,referral,A,black,7,0
CUST100755,62,144.12,277,1,0.0,month-to-month,1,6,10.0,referral,B,red,3,0
CUST100756,48,143.44,366,6,2.3,month-to-month,1,4,8.5,organic,C,green,4,0
CUST100757,26,112.04,376,2,0.0,one-year,0,5,7.4,referral,A,black,84,0
CUST100758,35,71.59,442,5,6.3,month-to-month,0,1,3.3,ads,A,green,81,1
CUST100759,40,56.88,537,2,0.4,one-year,0,5,5.6,ads,C,black,34,0
CUST100760,46,145.58,468,4,9.3,two-year,0,2,4.1,partner,B,black,91,0
CUST100761,58,69.54,234,5,0.0,one-year,1,4,8.0,ads,A,red,1,0
CUST100762,58,64.16,525,0,0.0,one-year,1,4,10.0,ads,A,red,12,0
CUST100763,36,142.93,276,3,10.4,one-year,0,3,7.9,organic,B,red,91,1
CUST100764,53,55.09,147,2,0.0,two-year,1,4,10.0,referral,C,red,45,0
CUST100765,37,57.4,527,1,1.8,one-year,1,2,4.1,organic,A,white,97,1
CUST100766,36,72.38,551,4,2.0,month-to-month,1,3,6.5,ads,A,blue,89,0
CUST100767,60,143.06,597,1,3.8,one-year,0,5,9.1,partner,B,blue,96,0
CUST100768,25,41.03,455,4,7.5,month-to-month,0,1,5.0,referral,C,white,49,1
CUST100769,59,100.15,612,0,0.0,month-to-month,1,4,8.3,organic,C,black,98,0
CUST100770,64,101.99,210,1,1.5,month-to-month,0,4,9.7,referral,B,white,8,0
CUST100771,39,114.82,373,4,4.3,month-to-month,0,3,5.7,ads,A,blue,95,0
CUST100772,54,55.59,538,4,3.9,month-to-month,0,5,7.5,referral,C,black,95,0
CUST100773,59,58.92,419,0,0.9,two-year,1,2,6.5,partner,C,red,28,0
CUST100774,41,51.83,485,3,2.9,month-to-month,1,4,8.6,referral,B,blue,57,0
CUST100775,22,83.24,482,3,7.4,month-to-month,1,3,2.3,ads,C,red,42,1
CUST100776,11,77.0,536,2,11.5,month-to-month,0,2,6.2,referral,B,blue,43,1
CUST100777,52,102.16,671,2,4.6,month-to-month,1,2,7.0,organic,B,blue,89,0
CUST100778,1,112.62,484,1,1.7,month-to-month,0,5,5.6,referral,C,black,90,0
CUST100779,42,125.47,500,3,6.4,month-to-month,0,1,8.0,referral,C,blue,91,0
CUST100780,55,78.71,302,0,5.8,one-year,1,3,7.1,referral,C,yellow,26,0
CUST100781,1,100.77,363,5,4.4,month-to-month,1,2,4.4,ads,A,white,21,1
CUST100782,47,48.88,441,2,0.0,month-to-month,1,4,7.1,organic,B,black,54,0
CUST100783,33,110.25,400,1,4.3,one-year,1,5,7.5,organic,C,white,16,0
CUST100784,37,147.99,270,2,0.6,one-year,1,5,7.6,ads,C,green,84,0
CUST100785,63,128.18,550,2,0.9,one-year,0,3,8.2,referral,B,black,29,0
CUST100786,49,68.44,354,4,6.2,one-year,0,4,5.8,ads,B,green,55,0
CUST100787,11,83.13,417,4,0.0,one-year,0,3,6.9,referral,B,black,26,1
CUST100788,21,36.29,257,3,0.0,one-year,0,4,6.9,ads,B,green,95,0
CUST100789,31,83.88,506,3,3.4,month-to-month,0,2,4.2,partner,C,green,17,0
CUST100790,48,82.36,391,2,11.5,month-to-month,0,3,8.9,organic,C,red,44,0
CUST100791,65,76.28,498,3,8.1,two-year,1,3,7.9,ads,A,green,26,0
CUST100792,64,73.07,64,3,5.9,month-to-month,1,4,5.3,organic,A,black,32,0
CUST100793,16,21.51,321,6,0.1,month-to-month,0,3,4.3,ads,C,green,63,1
CUST100794,61,33.69,533,4,1.5,one-year,0,2,4.3,organic,A,yellow,47,0
CUST100795,49,48.55,412,2,3.7,one-year,0,3,8.1,organic,A,black,43,0
CUST100796,21,70.44,699,0,5.7,one-year,0,4,6.4,organic,B,red,20,0
CUST100797,35,103.47,460,3,0.9,month-to-month,0,2,8.6,ads,B,white,38,0
CUST100798,2,33.8,535,3,0.0,one-year,1,4,6.9,referral,A,green,15,0
CUST100799,60,122.22,510,2,8.1,month-to-month,0,1,8.8,referral,A,green,76,0
CUST100800,71,79.11,331,1,8.4,month-to-month,1,4,8.3,referral,C,yellow,32,0
CUST100801,15,34.29,384,4,7.3,month-to-month,0,2,4.2,organic,C,green,34,1
CUST100802,34,114.72,508,3,0.7,one-year,0,6,5.8,ads,A,green,88,0
CUST100803,32,20.2,477,3,11.5,one-year,0,1,6.9,partner,C,white,16,1
CUST100804,16,130.09,194,4,6.0,month-to-month,1,2,2.9,partner,B,green,25,1
CUST100805,6,135.41,551,2,11.4,month-to-month,0,2,3.6,ads,B,yellow,91,1
CUST100806,36,104.62,440,1,1.9,month-to-month,1,4,6.9,organic,B,white,49,0
CUST100807,25,129.81,171,5,13.7,month-to-month,0,4,7.5,organic,C,white,22,1
CUST100808,45,67.83,339,4,0.0,month-to-month,0,4,10.0,ads,C,red,13,0
CUST100809,29,137.97,508,3,4.0,two-year,1,1,4.8,organic,C,green,86,0
CUST100810,55,37.69,339,5,7.9,one-year,1,5,8.1,organic,B,white,39,0
CUST100811,26,75.57,348,2,5.0,month-to-month,0,4,6.0,ads,C,yellow,32,1
CUST100812,56,69.03,516,4,1.2,two-year,0,6,5.9,ads,C,red,32,0
CUST100813,49,131.32,330,2,0.0,month-to-month,0,3,6.8,ads,B,black,53,1
CUST100814,57,25.78,508,1,0.0,one-year,1,4,6.9,organic,A,red,10,0
CUST100815,9,81.77,262,9,6.9,month-to-month,0,1,5.9,ads,B,white,70,1
CUST100816,41,92.87,524,0,4.6,month-to-month,1,1,6.9,ads,B,red,29,0
CUST100817,55,101.0,568,1,0.0,two-year,1,3,5.5,organic,A,black,40,0
CUST100818,20,59.24,442,5,8.0,two-year,0,2,3.9,referral,A,red,14,0
CUST100819,68,144.09,420,2,0.4,two-year,1,4,8.1,partner,B,blue,20,0
CUST100820,51,139.35,283,3,12.4,one-year,0,1,1.4,partner,B,yellow,55,1
CUST100821,42,80.9,543,2,0.0,two-year,1,5,7.7,ads,B,black,41,0
CUST100822,66,133.25,436,2,0.0,one-year,1,5,10.0,organic,A,black,39,0
CUST100823,41,70.66,568,6,6.9,month-to-month,1,1,4.1,ads,A,blue,49,1
CUST100824,22,32.65,493,4,6.4,month-to-month,1,1,7.6,organic,C,white,14,0
CUST100825,61,42.17,604,1,0.0,month-to-month,0,3,10.0,referral,B,white,88,0
CUST100826,57,120.76,534,1,2.6,month-to-month,1,5,7.0,referral,A,red,42,0
CUST100827,8,54.36,545,1,0.6,one-year,0,5,5.2,organic,A,white,38,0
CUST100828,38,131.76,457,5,6.4,month-to-month,1,2,7.7,organic,C,green,94,0
CUST100829,16,136.98,379,4,0.9,month-to-month,0,2,6.1,organic,B,blue,5,0
CUST100830,34,48.18,415,4,5.7,month-to-month,0,1,2.0,ads,A,red,74,0
CUST100831,15,21.04,368,5,7.8,month-to-month,0,2,4.9,ads,B,yellow,11,1
CUST100832,22,72.58,490,4,10.8,one-year,0,2,3.5,ads,A,blue,85,1
CUST100833,47,21.03,221,6,0.8,one-year,1,4,7.3,organic,A,yellow,74,0
CUST100834,43,52.44,465,6,10.7,month-to-month,0,1,7.5,organic,A,yellow,18,1
CUST100835,23,85.14,446,1,7.3,month-to-month,0,4,6.3,referral,B,green,3,1
CUST100836,39,79.11,440,2,0.0,month-to-month,0,5,9.1,referral,A,green,96,0
CUST100837,15,102.66,317,2,2.7,one-year,0,2,2.6,ads,A,black,7,0
CUST100838,54,23.72,252,1,7.2,two-year,1,3,6.6,ads,A,black,56,0
CUST100839,39,81.51,321,1,6.5,month-to-month,0,3,9.0,ads,C,black,88,0
CUST100840,23,74.18,412,1,6.0,one-year,0,2,6.5,ads,B,red,85,0
CUST100841,27,51.43,408,4,0.0,one-year,1,3,9.2,organic,A,yellow,91,0
CUST100842,27,109.36,396,4,8.1,one-year,1,1,5.2,ads,A,black,80,0
CUST100843,38,62.4,418,7,0.3,one-year,0,3,9.4,referral,A,green,82,0
CUST100844,70,84.43,303,3,8.4,two-year,1,3,3.2,organic,C,yellow,35,0
CUST100845,42,45.11,445,5,7.5,month-to-month,1,3,6.9,referral,A,black,14,0
CUST100846,67,43.3,173,0,2.5,one-year,0,5,9.9,organic,C,black,10,0
CUST100847,48,94.07,572,0,0.0,one-year,1,4,10.0,referral,C,yellow,16,0
CUST100848,5,31.69,377,5,9.1,two-year,1,1,7.9,organic,B,blue,47,0
CUST100849,13,140.38,613,3,8.2,month-to-month,0,1,5.7,ads,A,blue,39,0
CUST100850,46,146.6,399,5,1.2,one-year,0,3,4.6,ads,B,black,59,1
CUST100851,56,37.69,474,1,4.5,two-year,1,3,3.8,organic,B,blue,28,0
CUST100852,17,42.65,642,2,14.7,one-year,0,2,3.6,referral,B,yellow,12,1
CUST100853,43,86.97,461,2,0.4,two-year,1,4,9.7,referral,C,blue,25,0
CUST100854,36,55.44,330,1,0.7,two-year,1,5,9.6,referral,B,black,2,0
CUST100855,2,53.89,545,2,7.9,month-to-month,0,3,5.5,ads,B,yellow,41,1
CUST100856,37,108.46,460,5,4.3,month-to-month,0,3,6.2,ads,B,white,90,1
CUST100857,45,120.68,272,1,5.7,two-year,1,5,7.5,referral,A,red,64,0
CUST100858,30,83.75,239,3,7.2,month-to-month,0,3,7.4,ads,C,green,35,0
CUST100859,23,53.46,322,3,6.6,one-year,1,3,9.2,referral,B,black,96,0
CUST100860,63,137.03,618,0,0.0,month-to-month,1,5,4.9,partner,B,green,66,0
CUST100861,10,111.31,439,2,10.0,month-to-month,0,1,4.7,ads,A,green,47,1
CUST100862,63,106.67,413,3,0.2,two-year,1,2,5.8,partner,B,black,93,0
CUST100863,36,101.92,580,1,0.0,month-to-month,1,5,9.4,organic,B,yellow,22,0
CUST100864,26,135.57,657,4,4.8,one-year,0,3,6.7,ads,A,white,75,0
CUST100865,36,43.37,427,4,6.7,month-to-month,1,2,3.6,ads,A,green,99,0
CUST100866,44,98.34,508,6,3.3,month-to-month,1,4,6.2,ads,C,blue,33,0
CUST100867,42,85.88,511,1,2.9,one-year,1,3,7.0,referral,A,red,31,0
CUST100868,51,84.74,567,3,2.0,month-to-month,0,3,7.9,organic,A,green,10,0
CUST100869,43,36.08,408,1,0.0,one-year,1,4,9.0,organic,A,blue,50,0
CUST100870,37,42.91,580,6,12.6,two-year,0,2,4.1,partner,C,black,67,1
CUST100871,28,90.67,210,3,7.7,one-year,0,3,5.2,referral,C,black,39,0
CUST100872,23,54.24,469,8,9.4,one-year,0,4,1.5,organic,C,green,17,1
CUST100873,28,142.99,302,1,0.9,month-to-month,0,2,5.0,partner,B,black,2,0
CUST100874,17,45.54,350,6,2.8,month-to-month,0,3,5.7,ads,C,black,42,0
CUST100875,38,91.8,615,0,0.0,two-year,1,3,9.0,referral,A,green,35,0
CUST100876,1,74.67,373,4,5.4,one-year,0,2,4.7,ads,C,black,58,1
CUST100877,51,92.96,421,0,2.0,month-to-month,0,2,4.1,organic,A,black,26,0
CUST100878,48,82.59,390,3,1.6,month-to-month,0,2,5.8,ads,A,black,74,0
CUST100879,63,53.22,436,0,0.0,one-year,1,3,10.0,organic,B,white,75,0
CUST100880,71,143.35,556,0,0.0,one-year,1,4,10.0,referral,C,red,49,0
CUST100881,1,36.19,405,4,8.0,month-to-month,0,1,10.0,ads,A,blue,60,1
CUST100882,15,33.48,551,4,8.7,month-to-month,0,6,8.8,partner,C,red,85,0
CUST100883,51,143.48,495,3,2.9,one-year,1,3,5.9,partner,C,white,98,0
CUST100884,46,75.4,261,2,5.4,two-year,1,3,6.8,referral,A,white,28,0
CUST100885,55,77.61,477,1,1.6,one-year,1,4,9.2,organic,C,yellow,10,0
CUST100886,49,50.33,581,3,0.0,one-year,0,4,7.2,referral,C,white,46,0
CUST100887,32,87.82,427,2,11.0,month-to-month,0,4,6.1,ads,B,black,14,0
CUST100888,45,49.59,454,3,5.7,one-year,0,3,10.0,organic,A,blue,47,0
CUST100889,40,143.45,488,4,0.0,one-year,1,3,6.2,organic,B,yellow,94,0
CUST100890,61,32.98,564,2,0.0,two-year,1,5,6.4,partner,B,red,93,0
CUST100891,36,66.4,611,6,0.0,one-year,0,2,10.0,referral,B,white,35,0
CUST100892,29,86.36,544,1,2.5,two-year,1,3,7.0,partner,B,black,12,0
CUST100893,38,132.74,441,2,0.0,month-to-month,1,4,9.0,ads,B,green,87,0
CUST100894,47,24.58,519,1,0.0,one-year,1,5,10.0,referral,B,blue,67,0
CUST100895,59,92.54,542,4,9.0,one-year,1,4,8.3,ads,A,red,72,0
CUST100896,33,36.97,290,0,10.3,month-to-month,0,2,6.6,partner,A,red,47,0
CUST100897,35,32.25,114,4,0.0,two-year,0,3,8.4,ads,A,yellow,85,0
CUST100898,32,142.47,196,3,2.2,month-to-month,1,2,6.7,referral,A,black,57,0
CUST100899,38,23.77,392,2,13.8,month-to-month,0,5,4.4,referral,A,black,26,0
CUST100900,31,54.36,452,1,0.0,two-year,1,2,8.0,referral,C,black,50,0
CUST100901,30,142.06,287,1,9.1,one-year,1,4,2.2,ads,C,green,53,1
CUST100902,59,68.74,468,1,3.2,one-year,0,2,9.1,organic,A,red,72,0
CUST100903,59,67.83,437,2,0.0,one-year,1,5,9.0,organic,C,yellow,94,0
CUST100904,14,60.21,349,1,9.5,month-to-month,1,2,7.1,referral,B,green,35,1
CUST100905,10,52.65,512,3,2.1,month-to-month,0,4,3.6,referral,A,red,22,0
CUST100906,19,44.57,239,3,7.5,month-to-month,0,4,2.1,partner,B,black,37,1
CUST100907,27,51.19,440,5,0.3,one-year,0,4,6.9,referral,B,blue,18,0
CUST100908,53,24.17,622,3,6.3,one-year,1,4,8.9,organic,C,black,9,0
CUST100909,63,66.02,394,0,1.4,month-to-month,1,5,6.0,referral,A,white,40,1
CUST100910,35,26.4,520,7,2.0,one-year,0,2,7.5,ads,B,yellow,73,0
CUST100911,28,100.32,516,4,3.8,one-year,0,4,6.2,referral,A,green,25,0
CUST100912,65,123.47,373,1,4.7,month-to-month,1,3,6.5,partner,A,red,72,0
CUST100913,72,40.27,242,2,3.2,two-year,1,6,9.3,organic,A,black,58,0
CUST100914,31,124.44,341,3,1.9,month-to-month,0,1,6.8,referral,C,blue,58,1
CUST100915,45,26.91,461,2,8.7,two-year,0,3,5.6,organic,B,green,80,0
CUST100916,45,75.37,557,1,5.4,month-to-month,1,2,8.5,ads,A,green,30,0
CUST100917,34,129.73,210,4,0.0,one-year,0,5,2.6,referral,B,green,73,0
CUST100918,18,111.56,317,1,7.3,month-to-month,0,6,5.0,ads,B,green,57,0
CUST100919,22,71.64,423,1,5.4,month-to-month,1,3,7.1,ads,B,green,25,0
CUST100920,32,112.55,311,2,0.0,month-to-month,1,6,7.5,ads,B,black,26,0
CUST100921,30,31.49,607,6,8.8,one-year,0,3,1.7,ads,C,green,71,1
CUST100922,30,44.7,402,4,3.6,two-year,1,5,8.1,ads,A,green,69,0
CUST100923,1,118.68,455,5,0.0,one-year,0,4,3.2,organic,B,green,52,0
CUST100924,57,82.61,311,0,0.0,one-year,0,6,8.2,referral,C,green,83,0
CUST100925,17,62.5,514,4,16.8,month-to-month,1,4,4.5,organic,A,green,99,1
CUST100926,49,31.22,301,4,5.2,month-to-month,0,2,5.7,ads,A,red,6,0
CUST100927,46,70.6,478,2,3.3,month-to-month,1,3,9.2,partner,B,green,49,0
CUST100928,33,60.05,628,3,0.0,one-year,1,4,8.8,organic,A,blue,32,0
CUST100929,2,37.34,527,2,1.8,month-to-month,0,2,7.2,referral,A,white,28,0
CUST100930,19,87.04,445,2,14.3,month-to-month,0,3,5.6,ads,A,green,15,1
CUST100931,49,39.47,318,0,8.0,month-to-month,1,6,10.0,referral,B,red,38,0
CUST100932,33,135.63,327,4,0.9,month-to-month,0,3,6.8,ads,A,blue,12,0
CUST100933,9,149.33,478,6,10.8,month-to-month,0,1,3.4,ads,A,green,36,1
CUST100934,58,40.14,439,3,10.2,month-to-month,0,4,8.6,ads,B,green,22,0
CUST100935,10,37.22,538,5,6.3,month-to-month,1,1,8.4,ads,B,green,30,0
CUST100936,38,82.78,414,7,9.8,month-to-month,1,1,7.4,partner,A,black,45,1
CUST100937,55,147.23,489,4,1.2,one-year,0,3,6.9,organic,A,black,95,0
CUST100938,9,78.04,433,4,5.3,month-to-month,1,4,8.7,referral,B,blue,8,0
CUST100939,49,72.81,504,3,11.5,two-year,0,2,6.1,ads,A,yellow,52,0
CUST100940,22,144.19,380,5,9.9,month-to-month,0,2,6.6,ads,C,black,46,1
CUST100941,52,78.98,230,4,0.0,month-to-month,1,3,8.8,referral,B,white,1,0
CUST100942,31,123.76,549,1,0.0,month-to-month,0,3,8.0,organic,B,red,92,0
CUST100943,54,76.72,402,4,7.4,month-to-month,0,2,7.1,referral,B,red,9,0
CUST100944,40,111.1,596,1,0.0,one-year,1,5,9.7,organic,C,red,88,0
CUST100945,36,139.57,434,2,5.0,one-year,0,2,5.4,partner,C,blue,76,1
CUST100946,30,104.37,424,1,4.2,month-to-month,0,2,3.9,ads,A,black,92,1
CUST100947,13,146.15,593,3,2.1,month-to-month,1,2,5.0,ads,B,yellow,67,1
CUST100948,65,115.36,336,4,1.3,month-to-month,0,4,9.6,referral,B,white,89,0
CUST100949,42,28.21,363,1,5.1,one-year,0,3,7.7,ads,A,yellow,79,0
CUST100950,43,25.12,477,0,2.7,two-year,1,3,5.1,referral,A,yellow,26,0
CUST100951,17,38.71,310,3,3.7,two-year,1,2,6.5,referral,C,yellow,17,0
CUST100952,53,38.64,653,3,8.4,one-year,1,1,6.5,ads,C,green,44,0
CUST100953,35,23.62,379,0,2.7,month-to-month,1,4,7.3,referral,B,red,93,0
CUST100954,50,68.68,395,2,1.0,two-year,1,1,3.7,partner,A,red,97,0
CUST100955,34,149.05,597,4,7.1,one-year,1,5,5.6,referral,B,white,72,0
CUST100956,31,95.89,428,2,0.0,month-to-month,1,3,3.9,organic,B,red,21,0
CUST100957,53,116.13,313,2,1.3,one-year,0,2,4.8,partner,B,red,14,0
CUST100958,58,78.85,547,6,0.6,one-year,1,2,5.2,ads,A,blue,25,0
CUST100959,22,42.92,532,1,0.0,month-to-month,1,4,9.7,ads,A,white,95,0
CUST100960,60,65.66,275,1,0.0,month-to-month,1,1,7.4,partner,B,black,23,0
CUST100961,68,49.01,330,0,4.9,two-year,0,4,7.8,ads,B,black,32,0
CUST100962,24,91.75,291,0,6.7,month-to-month,0,3,4.2,referral,B,white,25,1
CUST100963,68,80.74,0,4,3.9,month-to-month,0,4,7.3,ads,B,red,15,0
CUST100964,13,130.92,695,3,1.4,month-to-month,1,2,3.2,ads,B,white,64,0
CUST100965,44,47.51,237,4,0.0,month-to-month,0,3,8.0,organic,B,red,56,0
CUST100966,35,94.49,312,4,4.7,month-to-month,0,3,9.2,ads,A,yellow,44,1
CUST100967,45,22.71,484,1,0.0,one-year,1,4,10.0,referral,B,blue,70,0
CUST100968,39,123.84,464,0,7.3,one-year,1,4,6.1,partner,A,yellow,41,0
CUST100969,22,92.79,506,4,6.3,one-year,1,2,5.6,ads,A,black,75,0
CUST100970,35,28.32,457,3,0.2,two-year,0,5,5.8,ads,A,blue,70,1
CUST100971,40,126.05,619,5,6.6,month-to-month,1,3,4.0,referral,B,yellow,81,1
CUST100972,43,28.09,345,3,1.6,month-to-month,0,5,10.0,organic,A,white,80,0
CUST100973,32,76.0,648,3,8.0,month-to-month,1,5,3.5,ads,B,black,53,1
CUST100974,48,132.55,367,3,10.9,month-to-month,0,5,5.2,referral,A,yellow,64,0
CUST100975,25,27.6,255,6,8.0,month-to-month,0,1,4.2,ads,B,white,46,1
CUST100976,42,52.98,370,3,9.1,month-to-month,0,4,4.1,partner,A,black,41,1
CUST100977,1,60.06,486,5,11.8,month-to-month,0,2,4.0,ads,A,white,38,1
CUST100978,25,91.73,585,7,12.8,month-to-month,1,2,3.6,ads,B,black,91,1
CUST100979,32,83.79,509,2,6.6,month-to-month,1,4,8.8,partner,C,black,98,0
CUST100980,26,129.83,265,3,0.0,one-year,0,3,8.7,ads,A,green,89,0
CUST100981,40,136.56,307,2,10.6,month-to-month,1,1,6.7,referral,A,green,16,0
CUST100982,11,65.35,346,5,7.6,month-to-month,0,2,8.1,ads,B,black,89,1
CUST100983,47,137.0,454,2,0.0,month-to-month,0,5,5.2,organic,B,green,5,0
CUST100984,48,71.05,553,2,0.0,month-to-month,1,3,8.9,partner,A,green,72,0
CUST100985,1,121.38,440,3,13.4,month-to-month,1,2,6.9,partner,B,black,90,0
CUST100986,42,95.95,208,1,4.7,one-year,1,4,10.0,referral,C,blue,24,0
CUST100987,25,125.79,596,3,5.8,month-to-month,1,3,8.1,ads,C,red,19,0
CUST100988,26,99.1,338,2,2.5,month-to-month,0,3,4.7,ads,B,red,65,0
CUST100989,43,123.57,585,0,2.4,one-year,1,3,10.0,referral,B,black,43,0
CUST100990,35,95.49,377,4,0.0,one-year,1,3,6.2,referral,B,green,66,0
CUST100991,3,35.24,394,5,9.0,one-year,0,3,2.0,ads,B,blue,19,1
CUST100992,53,122.55,465,3,5.4,one-year,1,5,5.8,organic,B,blue,88,0
CUST100993,1,110.09,538,1,12.0,one-year,0,3,3.7,ads,A,white,61,1
CUST100994,43,120.98,703,2,5.9,one-year,1,2,5.9,ads,A,black,70,0
CUST100995,24,32.54,368,4,3.5,month-to-month,0,3,5.0,referral,B,yellow,77,0
CUST100996,56,109.67,398,2,0.0,two-year,1,3,8.7,ads,C,yellow,40,0
CUST100997,36,120.76,304,1,5.5,one-year,0,2,9.2,ads,C,yellow,94,0
CUST100998,52,68.07,312,4,11.9,month-to-month,0,3,6.8,partner,C,yellow,49,1
CUST100999,24,143.82,394,2,0.0,month-to-month,1,5,7.4,organic,A,blue,74,0
CUST101000,53,108.08,550,2,0.0,one-year,1,6,8.9,referral,C,red,79,0
CUST101001,55,27.7,346,1,1.8,one-year,1,4,7.9,ads,C,white,15,0
CUST101002,13,106.84,548,0,2.8,month-to-month,1,4,5.8,ads,A,black,69,0
CUST101003,14,21.87,371,3,3.5,month-to-month,1,3,5.5,ads,C,green,99,0
CUST101004,42,41.55,564,1,0.9,month-to-month,0,3,8.4,referral,B,blue,25,0
CUST101005,27,70.29,99,2,0.0,one-year,0,2,6.9,ads,A,white,37,0
CUST101006,35,62.9,338,2,0.0,month-to-month,1,5,8.6,ads,A,red,14,0
CUST101007,38,113.75,552,2,0.0,one-year,1,3,5.9,ads,B,blue,20,0
CUST101008,58,59.07,480,3,0.9,two-year,1,5,7.0,referral,A,red,12,0
CUST101009,24,121.24,404,9,4.0,month-to-month,0,3,4.4,ads,A,red,13,1
CUST101010,68,55.72,460,2,0.0,one-year,1,3,7.5,partner,B,white,6,0
CUST101011,23,91.68,479,2,3.5,month-to-month,0,2,9.1,referral,C,red,58,0
CUST101012,42,102.39,415,1,0.0,month-to-month,1,4,10.0,ads,B,blue,65,0
CUST101013,57,141.94,381,6,4.8,month-to-month,0,3,3.5,partner,B,yellow,50,1
CUST101014,47,23.71,540,2,0.0,two-year,1,5,9.9,organic,B,green,5,0
CUST101015,19,60.28,534,4,7.3,month-to-month,0,4,6.1,ads,A,white,43,0
CUST101016,2,46.39,556,4,8.4,month-to-month,0,2,4.3,referral,B,white,57,1
CUST101017,46,109.96,695,5,10.5,month-to-month,0,1,3.1,referral,B,white,1,1
CUST101018,27,81.07,461,2,0.0,one-year,0,4,7.8,partner,A,white,33,0
CUST101019,37,89.82,696,5,6.9,one-year,1,6,4.7,referral,C,yellow,60,1
CUST101020,40,30.39,630,3,3.6,month-to-month,1,4,7.2,referral,B,black,35,1
CUST101021,44,93.15,635,3,3.6,month-to-month,0,5,3.9,referral,A,black,12,0
CUST101022,33,59.13,484,2,4.5,month-to-month,1,2,7.9,partner,B,blue,37,0
CUST101023,72,120.62,550,0,10.1,month-to-month,1,4,9.1,organic,B,red,5,0
CUST101024,59,67.19,642,0,0.0,two-year,1,6,8.8,organic,B,black,88,0
CUST101025,57,24.8,281,4,3.0,month-to-month,1,1,7.0,organic,B,white,61,0
